"","1","2","3","1|2","1|3","2|1","2|3","3|1","3|2","","",""
"result.167",0.2882215,0.3441655,0.98227675,0.0371367815330278,0.940554702159094,0.0419587837348457,0.0540836082712329,0.992253608789794,0.993092266708383,102,84.0824779276351,69.1877187026099
"result.168",0.751258,0.54221725,0.32043925,0.75059519518045,0.672611007410893,0.649995956658421,0.599553155076601,0.647542254432662,0.334402266602693,61,3,63.1405068725096
"result.169",0.52023925,0.4900195,0.510499,0.498290458432547,0.505782237416046,0.501148693071432,0.487440787286495,0.513119385890799,0.509469236083333,84,50.1472942774337,67.4519659384363
"result.170",0.48377575,0.3411685,0.2222875,0.354822967483761,0.195123282300581,0.361840532223463,0.419810742164297,0.110965053991304,0.239939195430213,87,25.9063462346101,70.4373375288111
"result.171",0.7917175,0.1103995,0.194815,0.450390981023781,0.510254907862526,0.21312114521668,0.190478921158883,0.379129914847002,0.385588108950545,58,24.5438077407661,58.1175215627579
"result.172",0.893116,0.17458525,0.23152825,0.801326657661376,0.866139722478254,0.433341775924717,0.255255111853707,0.645038510332643,0.354638601376229,81,38.3017432683338,68.7800811044303
"result.173",0.404605,0.87888025,0.6958135,0.550762997225004,0.693384392024435,0.884177189533845,0.839618038593617,0.72180875011288,0.595970518005782,68,6,65.233470008591
"result.174",0.873136,0.2632465,0.073936,0.82055970255771,0.516821152894424,0.354482983582012,0.356914788705938,0.150068297018806,0.0953892729356425,83,8.18126924692202,70.3582598961029
"result.175",0.89985925,0.192817,0.1503595,0.828410614410467,0.809892390796483,0.395193862995596,0.215323120974814,0.622548585359378,0.226673405816564,53,12,58.1861669914531
"result.176",0.72703225,0.56369575,0.19406575,0.770045200405482,0.449670231456397,0.659214514619612,0.67097487828626,0.247501073195925,0.179532908401158,69,11.181269246922,66.0004600579405
"result.177",0.9585505,0.27398575,0.057952,0.939557719113984,0.866622781127046,0.473080780681769,0.330062888582788,0.474689394216657,0.0674770120752183,74,6,68.4636823069079
"result.178",0.8696395,0.5619475,0.08217775,0.860604779372254,0.533819115335522,0.635786997244565,0.596636069087717,0.231356284061662,0.0857291797084913,75,3,68.5863667761533
"result.179",0.151858,0.59816125,0.9485605,0.149434825631525,0.790156696598878,0.424982898057046,0.504392818461037,0.893653239932627,0.938902465609074,78,12,68.0737045245764
"result.180",0.75900025,0.1653445,0.110899,0.662275420512972,0.306297391818327,0.243742447241545,0.189853653950308,0.135188890912918,0.12838371599495,78,10.2141277868017,69.0510391021131
"result.181",0.03997,0.9565525,0.9755335,0.134876700130415,0.446356053149763,0.868743027305884,0.909250571836145,0.789499569311021,0.957394841009296,75,13.362538493844,66.348723527893
"result.182",0.99876025,0.3721375,1e-05,0.998232205147187,1e-05,0.72186687651371,1e-05,1e-05,1e-05,81,22.362538493844,70.0869494975436
"result.183",0.7817275,0.43882075,0.164845,0.754375941511645,0.43250079237553,0.505697260660389,0.541973543934431,0.234556941016307,0.159020510317659,73,6,67.8392805375923
"result.184",0.5679415,0.5529565,0.34891075,0.632739462218891,0.484488902441545,0.648412377592715,0.569308841540945,0.329434588862924,0.320610172553236,95,63.8404502011685,70.5146242731579
"result.185",0.8057035,0.385624,0.1913185,0.77224061532031,0.520101279866695,0.500878011305952,0.482739531976808,0.360768837395979,0.187966456476976,76,17.181269246922,68.310086455222
"result.186",0.7557535,0.26599375,0.067942,0.675977545834934,0.299289807515484,0.402183196523351,0.480262613997626,0.0849853964299426,0.086408319052123,90,45.6642817621778,70.7004702020288
"result.187",0.656353,0.91909,0.38337625,0.772022510112764,0.614248469454272,0.927805983307857,0.921006068710178,0.51813105396232,0.332502492721624,75,3,68.3580844326643
"result.188",0.803206,0.475534,0.45880075,0.784060809448184,0.923862396487949,0.548920405795591,0.466562429384257,0.890102943729726,0.517927328673155,67,3,65.9765821055038
"result.189",0.390619,0.617392,0.72353575,0.405309239855368,0.632339021105383,0.53710225300824,0.597807361951455,0.720204222387004,0.717044251845857,82,14.181269246922,69.6096075031445
"result.190",0.71354575,0.8126965,0.551458,0.827484024401573,0.940880786019413,0.885384105606727,0.818986515893706,0.902104239964425,0.446320664967044,62,3,63.6504798813102
"result.191",0.763246,0.13112875,0.260749,0.298303699784245,0.659208168438718,0.214963410383422,0.167658384400112,0.379215159125453,0.422635072316394,103,90.306216624992,70.6259970333064
"result.192",0.517492,0.1473625,0.43882075,0.236609998170629,0.399886377018034,0.140739020801705,0.217689227460576,0.440802867359169,0.535764587881165,84,30.5438077407661,69.6018328919432
"result.193",0.041968,0.86439475,0.82143775,0.0966840742782391,0.0518042990722017,0.523953666012621,0.766905337177487,0.250719766602693,0.742304588580636,88,30.1204740214118,69.8498205034212
"result.194",0.28947025,0.53422525,0.7437655,0.183340575686032,0.49546619509058,0.273944268711872,0.383616095346881,0.621665179131115,0.781221384004009,64,30.0925373357812,58.9991394565605
"result.195",0.302707,0.12563425,0.74101825,0.1340390377322,0.471124336850209,0.0619283191918449,0.106781252109039,0.674553824497382,0.80699109508404,82,20.7250769876881,69.2442415966366
"result.196",0.52173775,0.86639275,0.41484475,0.692042908321919,0.370470898329492,0.888924640227769,0.857590239809256,0.351914459855419,0.321016866357385,65,6,64.3690776145444
"result.197",0.84541375,0.0344755,0.25400575,0.774565951774774,0.799404930446759,0.041219174846224,0.0499997505430232,0.676660655818858,0.310386747480175,69,3,66.8368276995186
"result.198",0.346663,0.09416575,0.9175915,0.252869355952966,0.983176232180591,0.0821598022258598,0.0605329401432119,0.983685241930696,0.946763463025171,60,3,61.7370510345678
"result.199",0.957052,0.37688275,0.0244855,0.960921943563123,0.520377558227211,0.574239531941922,0.403421214485191,0.191027189749762,0.0249334814453194,46,3,55.7669158303254
"result.200",0.8586505,0.7727365,0.05820175,0.987829026999516,0.463516085361971,0.98096552096071,0.878025326406718,0.117413513603888,0.0328522401521254,91,52.3285635243557,70.8295249595069
"result.201",0.05070925,0.98127775,0.71929,0.195131289703881,0.0230498778155549,0.954707843635125,0.964317340192025,0.0925995191636941,0.54718103093224,84,10.362538493844,69.7255577326839
"result.202",0.0754345,0.283726,0.98677225,0.0256272096071927,0.765657245007358,0.0688368372564517,0.0385635708451662,0.962384311184994,0.992537508978755,84,20.5766662806457,69.3356107048824
"result.203",0.42783175,0.5299795,0.6338755,0.37645882592743,0.568330189336306,0.501385982442992,0.521920004460524,0.653433110361289,0.670594501156281,58,3,60.9167322300121
"result.204",0.60465475,0.30795175,0.28047925,0.414340287346474,0.388550649942092,0.359174221544982,0.460104538992393,0.330498784063589,0.344587663482165,92,57.9937374673467,70.2873841196051
"result.205",0.773236,0.08917075,0.6608485,0.441211397763282,0.977177365799983,0.140293205865598,0.0477304971497033,0.974256474233642,0.809973435661671,65,24.9392047744898,62.8730284180804
"result.206",0.3871225,0.15660325,0.92083825,0.222919017249655,0.929416055442418,0.153641860866704,0.13088132459884,0.980210437066704,0.941260186057758,73,10.362538493844,67.1003807222356
"result.207",0.010999,0.83991925,0.99226675,0.0249132526897125,0.394290280613469,0.731655820801673,0.739334353117688,0.898487513237058,0.982015845738907,72,3,65.573907779488
"result.208",0.66409525,0.207802,0.43182775,0.346140222751274,0.712709093790699,0.195138390231093,0.187447645219299,0.599094883242656,0.550910651079981,79,55.9988835703913,64.3357767718669
"result.209",0.734275,0.92333575,0.15010975,0.932156111659217,0.319025367600164,0.968578417797442,0.946998426145049,0.168743224124143,0.0775228725806136,78,16.362538493844,68.8920329060467
"result.210",0.99876025,0.00675325,0.0055045,0.999009991239964,0.999009933585037,1.43456443425297e-05,0.019507600369437,0.995859777335714,0.00157493156333086,65,27.5438077407661,65.1159234448931
"result.211",0.24151825,0.17758225,0.611398,0.20415886158381,0.148053918640161,0.151876193642692,0.158828685387553,0.256211698465799,0.639962810345466,71,3,66.5299805703669
"result.212",0.19706275,0.22253725,0.874135,0.0455927084691482,0.527792937997087,0.076822636858906,0.139513019047105,0.827544233075471,0.949247565776168,73,16.7579355275677,66.1915062485519
"result.213",0.52573375,0.6408685,0.55945,0.67519193913187,0.635562352720593,0.695233385158266,0.643511795324527,0.678743916482709,0.526526963190068,70,24.9392047744898,64.7874245517718
"result.214",0.99876025,0.2102995,0.00075925,0.998980029990044,0.99901,0.484346784925935,0.92352269525125,1e-05,0.000149332567854434,70,3,67.9100391428755
"result.215",0.04521475,0.63912025,0.98527375,0.0485871335038388,0.637831152157365,0.490176875815593,0.537927239172403,0.882252875074725,0.987448158040679,76,3,67.6868037461273
"result.216",0.25550425,0.86639275,0.64461475,0.391275546062666,0.302784709098813,0.821644270990119,0.849024415589701,0.429269489545476,0.618431587138883,76,6,68.158456599023
"result.217",0.0864235,0.692317,0.98976925,0.109692440566908,0.820426566253371,0.359134066948373,0.469848623707114,0.977972378493477,0.989897801590754,81,22.362538493844,68.449987062235
"result.218",0.915094,0.183826,0.0144955,0.852474226519682,0.365173429004517,0.350254579471602,0.306747359781184,0.0671723598578907,0.0157238130371485,82,17.7250769876881,70.1241521629831
"result.219",0.1623475,0.575434,0.90585325,0.15251336734763,0.631261293085554,0.396365312239711,0.471855739515461,0.810037961136873,0.908765846119925,73,9,66.6981292744944
"result.220",0.50225725,0.66359575,0.364645,0.534310103894045,0.284390460176073,0.674256564915901,0.689193826478354,0.314464632824185,0.352638108793025,81,6,69.7905986559665
"result.221",0.38187775,0.58467475,0.5979115,0.37869644323843,0.346960179868389,0.534760893638743,0.602685501323034,0.505987405714842,0.602399912038572,86,17.181269246922,70.5509350379691
"result.222",0.9865225,0.62913025,0.005005,0.991118345634866,0.468017657891425,0.79056422570859,0.575788590891839,0.0796526378703942,0.00683125435365259,71,8.18126924692202,67.7804634411444
"result.223",0.07068925,0.361648,0.835174,0.0270767910467358,0.0986249169682607,0.150610142584009,0.250496974213881,0.325954135134224,0.866297465304204,72,9,65.8890560021565
"result.224",0.15310675,0.937072,0.83842075,0.294519516882422,0.383088130010009,0.893170189529666,0.871325101421319,0.583103936632582,0.770625724589411,76,8.18126924692202,67.8903634944463
"result.225",0.346663,0.317692,0.713296,0.256344427333089,0.543262728438409,0.261927707662266,0.297083594387807,0.67173672342603,0.758479111235871,66,9,64.2907194965407
"result.226",0.35340625,0.13612375,0.748261,0.137985144086235,0.51426914515807,0.0745160930662512,0.108056453041244,0.754001059017515,0.83978169968187,75,19.9063462346101,67.1995220015855
"result.227",0.8326765,0.31844125,0.16459525,0.800759232688094,0.583694198046421,0.622449226681461,0.446211810216764,0.352022347132726,0.200418546384692,83,51.0864990519234,68.4248572511014
"result.228",0.08867125,0.6618475,0.8946145,0.0846431296402055,0.356068358201532,0.294665006286509,0.425180269335657,0.655467813186758,0.877690922327841,79,23.3017432683338,67.6810757027718
"result.229",0.4450645,0.67508425,0.61364575,0.461737808436884,0.577383951544711,0.67266964056737,0.679726488729523,0.638528762476594,0.610655377389568,68,3,65.9236051939486
"result.230",0.306703,0.5279815,0.56019925,0.28071486283311,0.239059852834153,0.360674819400581,0.510212601851275,0.310359805322458,0.565664730046176,64,23.5766662806457,61.0802609198181
"result.231",0.18857125,0.66459475,0.925084,0.197040390199995,0.699332320248033,0.55016393941011,0.66862212609152,0.909386418005815,0.927617169814657,78,3,68.8035894206315
"result.232",0.44631325,0.20705275,0.48777175,0.35580059228831,0.346810565746927,0.220008707060838,0.196494836599786,0.32629630912746,0.528306081291465,52,3,57.5824258805916
"result.233",0.9765325,0.1034065,0.0284815,0.944308872933816,0.808497344436382,0.529565373405115,0.233044275307137,0.269942713413405,0.045769612251118,79,43.7030965448365,68.4909369802813
"result.234",0.8776315,0.617392,0.076933,0.874176989306127,0.40185123635524,0.696530162857401,0.672004749098401,0.217186097953348,0.0694596223129413,72,3,67.9060558948851
"result.235",0.537472,0.2932165,0.556453,0.2512719974758,0.607066537550518,0.178682359744312,0.273856641603736,0.570940480594306,0.614160052004548,99,79.3332611298093,70.3756766130061
"result.236",0.00025975,0.19806175,0.99376525,1.01002535026998e-05,0.000777633793136362,2.10265057782524e-05,0.025160664919446,0.85926923939394,0.997677372893657,78,9,67.2859891184525
"result.237",0.923086,0.0364735,0.173836,0.542903914052607,0.85851733549946,0.158167486472457,0.0647821061934678,0.584165629714954,0.371329013249544,85,68.4161790058878,67.1179561348839
"result.238",0.55470475,0.93532375,0.28147825,0.862615039803505,0.338660971332013,0.969965666327064,0.945815046488638,0.221828083014711,0.234353039943246,79,28.7579355275677,68.4321451893231
"result.239",0.354655,0.938071,0.47328625,0.792315584869173,0.227986105234617,0.941561719333547,0.934491744442802,0.271026688423778,0.293035448680667,87,36.1204740214118,70.1051641645071
"result.240",0.89186725,0.172837,0.15910075,0.810623246964008,0.745733935944359,0.301734054387874,0.230277422584773,0.597058663837172,0.197782370429036,64,6,65.0797552902368
"result.241",0.77148775,0.33042925,0.2632465,0.713233279232521,0.662988486470189,0.512584157255037,0.409863820456073,0.486744977435975,0.298665223942284,69,27.9392047744898,64.9093255945438
"result.242",0.56369575,0.56319625,0.10965025,0.662498330561419,0.155591200625727,0.632693929567419,0.73359592698923,0.0545343236312029,0.0826137993562924,85,49.4830125152558,68.8220703577605
"result.243",0.97878025,0.1953145,0.10315675,0.96744627994332,0.939492675265919,0.686979932087702,0.237318375465664,0.583708177211953,0.126206847715766,83,37.9063462346101,69.9987636556997
"result.244",0.2532565,0.22203775,0.650359,0.190873415814443,0.24830330874877,0.149372463556199,0.247256576168628,0.37649002763858,0.675137521853109,77,3,68.6442849013162
"result.245",0.5749345,0.51224725,0.52948,0.598506349854387,0.718527243727079,0.567595377901725,0.486556273854927,0.683830967761182,0.546062611498537,64,22.7579355275677,62.3386378583328
"result.246",0.35590375,0.438571,0.6948145,0.244939685631847,0.516966387385369,0.30508642122129,0.353530728464499,0.663544178064012,0.742026919123636,72,22.7579355275677,65.849597962611
"result.247",0.336673,0.43957,0.854155,0.281675143024678,0.940831172882715,0.381593689625462,0.265496760028855,0.963559593730411,0.88217837516095,52,6,56.7665799008194
"result.248",0.2342755,0.15410575,0.7867225,0.198575266448948,0.469067370137243,0.146502141887502,0.17478181349297,0.613995634563886,0.779514324426079,72,3,67.0267858589448
"result.249",0.36589375,0.936073,0.23652325,0.66957038641804,0.0838543051788757,0.931424960984726,0.951817638882457,0.0672519621058445,0.152472558716598,81,21.5438077407661,69.2456978778013
"result.250",0.16159825,0.9455635,0.39536425,0.255250016123743,0.028212203540768,0.911364055216852,0.917641364253517,0.0575958437564645,0.328092323113514,85,7.36253849384404,70.4391782665659
"result.251",0.89436475,0.23002975,0.1163935,0.835718018386444,0.692509616448694,0.451759699297498,0.344928576115321,0.46552903642157,0.174105232087353,47,6,55.7325074000704
"result.252",0.75600325,0.525484,0.0914185,0.863257795807675,0.312483291609532,0.823415294560755,0.695150862885851,0.110040597371839,0.075010396418129,82,53.3355994507777,67.7406905173117
"result.253",0.84391525,0.591418,0.07618375,0.911881512970759,0.502621684705854,0.84133219890896,0.719320541089637,0.134386890061605,0.0694265909623783,84,35.7250769876881,70.0103060219948
